DB	ID	Symbol	Qualifier	GO ID	GO Name	Aspect	Evidence	Reference	With	Taxon	Date	Source	Splice
ENSEMBL_GeneID	ENSG00000255298	OR8G5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000255298	OR8G5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000197454	OR2L5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000197454	OR2L5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000177186	OR2M7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000177186	OR2M7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000228198	OR2M3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000228198	OR2M3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000187080	OR2AK2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000187080	OR2AK2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000198128	OR2L3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000198128	OR2L3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000171054	OR13H1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171054	OR13H1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000130538	OR11H1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000130538	OR11H1	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN001544342	9606	20150602	GO_Central	-
ENSEMBL_GeneID	ENSG00000130538	OR11H1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000170920	OR7G3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170920	OR7G3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000181733	OR2Z1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000181733	OR2Z1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000174667	OR7D4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000174667	OR7D4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000170923	OR7G2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170923	OR7G2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000161807	OR7G1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000161807	OR7G1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000170929	OR1M1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170929	OR1M1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000176231	OR10H4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176231	OR10H4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000176231	OR10H4	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000664111	9606	20160623	GO_Central	-
ENSEMBL_GeneID	ENSG00000172519	OR10H5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172519	OR10H5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172519	OR10H5	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000664111	9606	20160623	GO_Central	-
ENSEMBL_GeneID	ENSG00000176695	OR4F17	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176695	OR4F17	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000176540	OR4C5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176540	OR4C5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000176555	OR4S1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176555	OR4S1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000274102	OR4M2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000274102	OR4M2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000182854	OR4F15	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000182854	OR4F15	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000184140	OR4F6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000184140	OR4F6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000169327	OR5AU1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000169327	OR5AU1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000196832	OR11G2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000196832	OR11G2	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN001544342	9606	20150602	GO_Central	-
ENSEMBL_GeneID	ENSG00000196832	OR11G2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000221977	OR4E2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000221977	OR4E2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000255582	OR10G2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000255582	OR10G2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000169208	OR10G3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000169208	OR10G3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000255804	OR6J1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000255804	OR6J1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000176230	OR4K17	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176230	OR4K17	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000176219	OR11H6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176219	OR11H6	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN001544342	9606	20150602	GO_Central	-
ENSEMBL_GeneID	ENSG00000176219	OR11H6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000176198	OR11H4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176198	OR11H4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000176198	OR11H4	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000664111	9606	20160623	GO_Central	-
ENSEMBL_GeneID	ENSG00000176299	OR4M1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176299	OR4M1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000165762	OR4K2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000165762	OR4K2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000176281	OR4K5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176281	OR4K5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000155249	OR4K1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000155249	OR4K1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000169484	OR4K14	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000169484	OR4K14	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172640	OR10AD1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172640	OR10AD1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000179626	OR6C4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000179626	OR6C4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000179615	OR2AP1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000179615	OR2AP1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000175398	OR10P1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000175398	OR10P1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000179919	OR10A7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000179919	OR10A7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000170605	OR9K2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170605	OR9K2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172742	OR4D9	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172742	OR4D9	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000186513	OR9Q2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000186513	OR9Q2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000187747	OR52B6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000187747	OR52B6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000279270	OR52R1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000279270	OR52R1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000197428	OR51D1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000197428	OR51D1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172464	OR5AP2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172464	OR5AP2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172772	OR10W1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172772	OR10W1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000197786	OR5B17	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000197786	OR5B17	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000175619	OR4B1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000175619	OR4B1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172208	OR4X2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172208	OR4X2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000167822	OR8J3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000167822	OR8J3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000262851	OR5T2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000262851	OR5T2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000262851	OR5T2	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000664111	9606	20160623	GO_Central	-
ENSEMBL_GeneID	ENSG00000261897	OR5T3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000261897	OR5T3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000261897	OR5T3	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000664111	9606	20160623	GO_Central	-
ENSEMBL_GeneID	ENSG00000262611	OR8H1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000262611	OR8H1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000263328	OR8K1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000263328	OR8K1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000170953	OR8B12	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170953	OR8B12	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000196119	OR8A1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000196119	OR8A1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000196661	OR8B3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000196661	OR8B3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000178358	OR2D3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000178358	OR2D3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000180934	OR56A1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000180934	OR56A1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000180934	OR56A1	NOT	GO:0004935	adrenergic receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN001205270	9606	20150330	GO_Central	-
ENSEMBL_GeneID	ENSG00000183313	OR52L1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000183313	OR52L1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
